assistedflash,assister_name,assister_steamid,attacker_name,attacker_steamid,attackerblind,attackerinair,distance,dmg_armor,dmg_health,dominated,headshot,hitgroup,noreplay,noscope,penetrated,revenge,thrusmoke,tick,user_name,user_steamid,weapon,weapon_fauxitemid,weapon_itemid,weapon_originalowner_xuid,wipe
False,turbo,76561199228548850,TriBorgg1,76561198965249056,False,False,23.085823,17,82,0,True,head,False,False,0,0,True,175716,Banjo,76561198276486363,m4a1_silencer,17293822569169354812,47258686103,,0
False,,,TriBorgg1,76561198965249056,False,False,10.267244,5,25,0,False,chest,False,False,0,0,False,176025,paz,76561198028790343,m4a1_silencer,17293822569169354812,47258686103,,0
False,F0R3VER,76561199012381348,lasfas,76561198141667219,False,False,21.831312,1,110,0,False,chest,False,False,0,0,False,181928,Banjo,76561198276486363,awp,17293822569120989193,44462461863,,0
False,,,TriBorgg1,76561198965249056,False,False,40.138817,4,21,0,False,chest,False,False,0,0,False,182213,soulfly,76561198327068178,m4a1_silencer,17293822569169354812,47258686103,,0
False,Banjo,76561198276486363,paz,76561198028790343,False,False,24.852154,0,138,0,True,head,False,False,0,0,False,182672,F0R3VER,76561199012381348,ak47,17293822569179447303,41920355914,,0
False,TriBorgg1,76561198965249056,lasfas,76561198141667219,False,False,19.01074,1,110,0,False,chest,False,False,0,0,False,182732,paz,76561198028790343,awp,17293822569120989193,44462461863,,0
False,,,AquaRS,76561198800147622,False,False,38.019196,16,76,0,True,head,False,False,0,0,False,183809,FinigaN,76561198186361079,m4a1_silencer,17293822569141174332,45169119640,,0
False,,,TriBorgg1,76561198965249056,False,False,26.510302,15,106,0,True,head,False,False,0,0,False,184977,shield,76561198253891911,ak47,17293822569179447303,41920355914,,0
False,,,AquaRS,76561198800147622,False,False,17.074772,3,27,0,False,right_arm,False,False,0,0,False,190704,shield,76561198253891911,ak47,17293822569102704647,0,,0
False,,,Banjo,76561198276486363,False,False,8.257226,3,27,0,False,chest,False,False,0,0,False,190742,turbo,76561199228548850,ak47,17293822569102704647,0,,0
False,,,AquaRS,76561198800147622,False,False,17.063108,15,108,0,True,head,False,False,0,0,False,190748,FinigaN,76561198186361079,ak47,17293822569102704647,0,,0
False,,,soulfly,76561198327068178,False,False,20.730207,0,139,0,True,head,False,False,0,0,False,192526,F0R3VER,76561199012381348,ak47,17293822569144582151,37983025740,,0
False,,,AquaRS,76561198800147622,False,False,29.151896,15,106,0,True,head,False,False,0,0,False,193734,paz,76561198028790343,ak47,17293822569102704647,0,,0
False,F0R3VER,76561199012381348,lasfas,76561198141667219,False,False,16.006107,1,110,0,False,chest,False,False,0,0,False,194559,soulfly,76561198327068178,awp,17293822569120989193,44462461863,,0
False,,,Banjo,76561198276486363,False,False,6.766421,16,110,0,True,head,False,False,0,0,False,194720,AquaRS,76561198800147622,ak47,17293822569102704647,0,,0
False,,,TriBorgg1,76561198965249056,False,False,19.566874,4,33,0,False,stomach,False,False,0,0,False,194854,Banjo,76561198276486363,ak47,17293822569179447303,41920355914,,0
False,,,shield,76561198253891911,False,False,14.449358,1,138,0,False,stomach,False,False,0,0,False,198357,AquaRS,76561198800147622,awp,17293822569102704649,0,,0
False,,,paz,76561198028790343,False,False,10.741514,3,27,0,False,right_arm,False,False,0,0,False,201102,TriBorgg1,76561198965249056,ak47,17293822569179447303,41920355914,,0
False,,,F0R3VER,76561199012381348,False,False,14.256723,18,86,0,True,head,False,False,0,0,False,201129,paz,76561198028790343,m4a1_silencer,17293822569102704700,0,,0
False,,,lasfas,76561198141667219,False,False,41.939106,0,83,0,False,right_leg,False,False,0,0,True,201808,shield,76561198253891911,awp,17293822569120989193,44462461863,,0
False,,,soulfly,76561198327068178,True,False,12.231842,4,34,0,False,stomach,False,False,0,0,False,201924,lasfas,76561198141667219,ak47,17293822569179447303,41920355914,,0
False,,,turbo,76561199228548850,False,False,5.9398375,19,89,0,True,head,False,False,0,0,False,201974,soulfly,76561198327068178,m4a1_silencer,17293822569102704700,0,,0
False,soulfly,76561198327068178,Banjo,76561198276486363,False,False,31.01102,3,26,0,False,chest,False,False,0,0,True,202082,turbo,76561199228548850,ak47,17293822569102704647,0,,0
False,,,F0R3VER,76561199012381348,False,False,31.459356,15,106,0,True,head,False,False,0,0,True,202242,Banjo,76561198276486363,ak47,17293822569179447303,41920355914,,0
False,paz,76561198028790343,FinigaN,76561198186361079,False,False,33.128952,3,26,0,False,chest,False,False,0,0,False,202721,F0R3VER,76561199012381348,ak47,17293822569168502791,44162723544,,0
False,,,AquaRS,76561198800147622,False,False,9.588291,15,109,0,True,head,False,False,0,0,False,211249,FinigaN,76561198186361079,ak47,17293822569112010759,46023587818,,0
False,FinigaN,76561198186361079,soulfly,76561198327068178,False,False,7.5168667,5,25,0,False,chest,False,False,0,0,False,211254,F0R3VER,76561199012381348,m4a1_silencer,17293822569164701756,40161923024,,0
False,F0R3VER,76561199012381348,TriBorgg1,76561198965249056,False,False,12.075489,3,27,0,False,chest,False,False,0,0,False,211317,soulfly,76561198327068178,ak47,17293822569144582151,46562655948,,0
False,,,shield,76561198253891911,False,False,19.199316,1,110,0,False,right_arm,False,False,0,0,False,211727,AquaRS,76561198800147622,awp,17293822569162801161,28958750083,,0
False,,,TriBorgg1,76561198965249056,False,False,5.866988,16,110,0,True,head,False,False,0,0,False,211783,paz,76561198028790343,ak47,17293822569144582151,46562655948,,0
False,,,TriBorgg1,76561198965249056,False,False,32.20314,15,106,0,True,head,False,False,0,0,False,212006,Banjo,76561198276486363,ak47,17293822569144582151,46562655948,,0
False,,,TriBorgg1,76561198965249056,False,False,10.743607,15,109,0,True,head,False,False,0,0,False,212580,shield,76561198253891911,ak47,17293822569144582151,46562655948,,0
True,F0R3VER,76561199012381348,turbo,76561199228548850,False,False,10.128653,15,109,0,True,head,False,False,0,0,False,214886,soulfly,76561198327068178,ak47,17293822569144582151,46860889459,,0
True,F0R3VER,76561199012381348,turbo,76561199228548850,False,False,9.509299,0,141,0,True,head,False,False,0,0,False,214935,shield,76561198253891911,ak47,17293822569144582151,46860889459,,0
False,,,paz,76561198028790343,False,False,16.82587,6,30,0,False,stomach,False,False,0,0,True,215037,TriBorgg1,76561198965249056,m4a1_silencer,17293822569102704700,0,,0
False,shield,76561198253891911,FinigaN,76561198186361079,False,False,5.610763,19,90,0,True,head,False,False,0,0,False,215520,AquaRS,76561198800147622,m4a1_silencer,17293822569131868220,35800492530,,0
False,,,turbo,76561199228548850,False,False,19.17503,15,108,0,True,head,False,False,0,0,False,215533,FinigaN,76561198186361079,ak47,17293822569144582151,46860889459,,0
False,,,Banjo,76561198276486363,False,False,17.920216,6,30,0,False,stomach,False,False,0,0,False,215668,lasfas,76561198141667219,m4a1_silencer,17293822569102704700,0,,0
False,,,F0R3VER,76561199012381348,False,False,28.774885,18,28,0,False,generic,False,False,0,0,False,218462,Banjo,76561198276486363,hegrenade,,,,0
False,,,turbo,76561199228548850,False,False,9.392447,15,109,0,True,head,False,False,0,0,False,218594,paz,76561198028790343,ak47,17293822569144582151,46860889459,,0
False,shield,76561198253891911,turbo,76561199228548850,False,False,0.0,0,8,0,False,generic,True,False,0,0,False,218729,turbo,76561199228548850,world,,,,0
False,,,F0R3VER,76561199012381348,False,False,0.0,5,25,0,False,chest,True,False,0,0,False,218848,F0R3VER,76561199012381348,world,,,,0
