match_id,date,team1,team2,score,player,kd,adr,rating,demo_url
2385189,9 Sep,Betclic,Sangal,1:2,hypex,,,,
2385189,9 Sep,Betclic,Sangal,1:2,Demho,,,,
2385189,9 Sep,Betclic,Sangal,1:2,Prism,,,,
2385189,9 Sep,Betclic,Sangal,1:2,AdrieN,,,,
2385189,9 Sep,Betclic,Sangal,1:2,wizzhehe,,,,
2385189,9 Sep,Betclic,Sangal,1:2,r3salt,,,,
2385189,9 Sep,Betclic,Sangal,1:2,Patsi,,,,
2385189,9 Sep,Betclic,Sangal,1:2,Norwi,,,,
2385189,9 Sep,Betclic,Sangal,1:2,clax,,,,
2385189,9 Sep,Betclic,Sangal,1:2,danistzz,,,,
2385280,9 Sep,K27,1win,0:2,X5G7V,,,,
2385280,9 Sep,K27,1win,0:2,xeedo,,,,
2385280,9 Sep,K27,1win,0:2,kashl1d,,,,
2385280,9 Sep,K27,1win,0:2,qw1nk1,,,,
2385280,9 Sep,K27,1win,0:2,relaxxie,,,,
2385280,9 Sep,K27,1win,0:2,HObbit,,,,
2385280,9 Sep,K27,1win,0:2,lattykk,,,,
2385280,9 Sep,K27,1win,0:2,interz,,,,
2385280,9 Sep,K27,1win,0:2,cronuss,,,,
2385280,9 Sep,K27,1win,0:2,oz1k,,,,
2385191,9 Sep,OG,AaB,2:1,nicoodoz,,,,
2385191,9 Sep,OG,AaB,2:1,spooke,,,,
2385191,9 Sep,OG,AaB,2:1,Chr1zN,,,,
2385191,9 Sep,OG,AaB,2:1,arrozdoce,,,,
2385191,9 Sep,OG,AaB,2:1,adamb,,,,
2385191,9 Sep,OG,AaB,2:1,SinK,,,,
2385191,9 Sep,OG,AaB,2:1,stesso,,,,
2385191,9 Sep,OG,AaB,2:1,Boye,,,,
2385191,9 Sep,OG,AaB,2:1,Viggo,,,,
2385191,9 Sep,OG,AaB,2:1,qx,,,,
2385190,9 Sep,Metizport,Venom,1:2,Jackinho,,,,
2385190,9 Sep,Metizport,Venom,1:2,L00m1,,,,
2385190,9 Sep,Metizport,Venom,1:2,isak,,,,
2385190,9 Sep,Metizport,Venom,1:2,Plopski,,,,
2385190,9 Sep,Metizport,Venom,1:2,MaiL09,,,,
2385190,9 Sep,Metizport,Venom,1:2,hfah,,,,
2385190,9 Sep,Metizport,Venom,1:2,innocent,,,,
2385190,9 Sep,Metizport,Venom,1:2,Sobol,,,,
2385190,9 Sep,Metizport,Venom,1:2,flayy,,,,
2385190,9 Sep,Metizport,Venom,1:2,Qlocuu,,,,
2385107,9 Sep,Partizan,Eternal Fire,1:2,Kind0,,,,
2385107,9 Sep,Partizan,Eternal Fire,1:2,Dragon,,,,
2385107,9 Sep,Partizan,Eternal Fire,1:2,VLDN,,,,
2385107,9 Sep,Partizan,Eternal Fire,1:2,c0llins,,,,
2385107,9 Sep,Partizan,Eternal Fire,1:2,DEPRESHN,,,,
2385107,9 Sep,Partizan,Eternal Fire,1:2,imoRR,,,,
2385107,9 Sep,Partizan,Eternal Fire,1:2,mASKED,,,,
2385107,9 Sep,Partizan,Eternal Fire,1:2,bnox,,,,
2385107,9 Sep,Partizan,Eternal Fire,1:2,jresy,,,,
2385107,9 Sep,Partizan,Eternal Fire,1:2,Calyx,,,,
2385188,9 Sep,Johnny Speeds,9INE,0:2,Svedjehed,,,,
2385188,9 Sep,Johnny Speeds,9INE,0:2,HEAP,,,,
2385188,9 Sep,Johnny Speeds,9INE,0:2,Lekr0,,,,
2385188,9 Sep,Johnny Speeds,9INE,0:2,Sapec,,,,
2385188,9 Sep,Johnny Speeds,9INE,0:2,draken,,,,
2385188,9 Sep,Johnny Speeds,9INE,0:2,cej0t,,,,
2385188,9 Sep,Johnny Speeds,9INE,0:2,raalz,,,,
2385188,9 Sep,Johnny Speeds,9INE,0:2,kraghen,,,,
2385188,9 Sep,Johnny Speeds,9INE,0:2,faveN,,,,
2385188,9 Sep,Johnny Speeds,9INE,0:2,MoDo,,,,
2385192,9 Sep,BC.Game,Sashi,2:0,pr1metapz,,,,
2385192,9 Sep,BC.Game,Sashi,2:0,CacaNito,,,,
2385192,9 Sep,BC.Game,Sashi,2:0,aNdu,,,,
2385192,9 Sep,BC.Game,Sashi,2:0,s1mple,,,,
2385192,9 Sep,BC.Game,Sashi,2:0,nexa,,,,
2385192,9 Sep,BC.Game,Sashi,2:0,Beccie,,,,
2385192,9 Sep,BC.Game,Sashi,2:0,Zyphon,,,,
2385192,9 Sep,BC.Game,Sashi,2:0,Cabbi,,,,
2385192,9 Sep,BC.Game,Sashi,2:0,Lucky,,,,
2385192,9 Sep,BC.Game,Sashi,2:0,MistR,,,,
2385410,9 Sep,Betera,Run&Kill,2:0,MaSvAl,,,,
2385410,9 Sep,Betera,Run&Kill,2:0,Vert,,,,
2385410,9 Sep,Betera,Run&Kill,2:0,h1te,,,,
2385410,9 Sep,Betera,Run&Kill,2:0,tENZY,,,,
2385410,9 Sep,Betera,Run&Kill,2:0,synyx,,,,
2385410,9 Sep,Betera,Run&Kill,2:0,Empera,,,,
2385410,9 Sep,Betera,Run&Kill,2:0,Razzmo,,,,
2385410,9 Sep,Betera,Run&Kill,2:0,xReal,,,,
2385410,9 Sep,Betera,Run&Kill,2:0,Revol,,,,
2385410,9 Sep,Betera,Run&Kill,2:0,RiiL3,,,,
2385248,9 Sep,ShindeN,MAGICOS,2:0,naz,,,,
2385248,9 Sep,ShindeN,MAGICOS,2:0,ivz,,,,
2385248,9 Sep,ShindeN,MAGICOS,2:0,abizz,,,,
2385248,9 Sep,ShindeN,MAGICOS,2:0,BK1,,,,
2385248,9 Sep,ShindeN,MAGICOS,2:0,nacho,,,,
2385248,9 Sep,ShindeN,MAGICOS,2:0,Jhones Macarones,,,,
2385248,9 Sep,ShindeN,MAGICOS,2:0,rx,,,,
2385248,9 Sep,ShindeN,MAGICOS,2:0,snow,,,,
2385248,9 Sep,ShindeN,MAGICOS,2:0,Lcs,,,,
2385248,9 Sep,ShindeN,MAGICOS,2:0,Tineu,,,,
2385193,9 Sep,Nexus,ESC,0:2,fnl,,,,
2385193,9 Sep,Nexus,ESC,0:2,XELLOW,,,,
2385193,9 Sep,Nexus,ESC,0:2,BTN,,,,
2385193,9 Sep,Nexus,ESC,0:2,s0und,,,,
2385193,9 Sep,Nexus,ESC,0:2,Blytz,,,,
2385193,9 Sep,Nexus,ESC,0:2,moonwalk,,,,
2385193,9 Sep,Nexus,ESC,0:2,reiko,,,,
2385193,9 Sep,Nexus,ESC,0:2,SaMey,,,,
2385193,9 Sep,Nexus,ESC,0:2,bajmi,,,,
2385193,9 Sep,Nexus,ESC,0:2,olimp,,,,
2385278,9 Sep,Ursa,WOPA,2:1,Alv,,,,
2385278,9 Sep,Ursa,WOPA,2:1,4X1s,,,,
2385278,9 Sep,Ursa,WOPA,2:1,torox,,,,
2385278,9 Sep,Ursa,WOPA,2:1,deeN,,,,
2385278,9 Sep,Ursa,WOPA,2:1,Salazar,,,,
2385278,9 Sep,Ursa,WOPA,2:1,Skejs,,,,
2385278,9 Sep,Ursa,WOPA,2:1,thamlike,,,,
2385278,9 Sep,Ursa,WOPA,2:1,Skodo,,,,
2385278,9 Sep,Ursa,WOPA,2:1,Patti,,,,
2385278,9 Sep,Ursa,WOPA,2:1,Zanto,,,,
2385161,9 Sep,Legacy,JiJieHao,2:0,lux,,,,
2385161,9 Sep,Legacy,JiJieHao,2:0,saadzin,,,,
2385161,9 Sep,Legacy,JiJieHao,2:0,dumau,,,,
2385161,9 Sep,Legacy,JiJieHao,2:0,n1ssim,,,,
2385161,9 Sep,Legacy,JiJieHao,2:0,latto,,,,
2385161,9 Sep,Legacy,JiJieHao,2:0,ISSAA,,,,
2385161,9 Sep,Legacy,JiJieHao,2:0,m1N1,,,,
2385161,9 Sep,Legacy,JiJieHao,2:0,Bibu,,,,
2385161,9 Sep,Legacy,JiJieHao,2:0,0SAMAS,,,,
2385161,9 Sep,Legacy,JiJieHao,2:0,kumao,,,,
2385187,9 Sep,ex-Passion UA,TPuDCATb TPu,0:1,Woro2k,,,,
2385187,9 Sep,ex-Passion UA,TPuDCATb TPu,0:1,jackasmo,,,,
2385187,9 Sep,ex-Passion UA,TPuDCATb TPu,0:1,DemQQ,,,,
2385187,9 Sep,ex-Passion UA,TPuDCATb TPu,0:1,Topa,,,,
2385187,9 Sep,ex-Passion UA,TPuDCATb TPu,0:1,bluewh1te,,,,
2385187,9 Sep,ex-Passion UA,TPuDCATb TPu,0:1,KIRO,,,,
2385187,9 Sep,ex-Passion UA,TPuDCATb TPu,0:1,kinqie,,,,
2385187,9 Sep,ex-Passion UA,TPuDCATb TPu,0:1,z1Nny,,,,
2385187,9 Sep,ex-Passion UA,TPuDCATb TPu,0:1,executor,,,,
2385194,9 Sep,ALGO,Nemiga,0:1,neiter,,,,
2385194,9 Sep,ALGO,Nemiga,0:1,nukkye,,,,
2385194,9 Sep,ALGO,Nemiga,0:1,hodix,,,,
2385194,9 Sep,ALGO,Nemiga,0:1,jackast,,,,
2385194,9 Sep,ALGO,Nemiga,0:1,crickeyyy,,,,
2385194,9 Sep,ALGO,Nemiga,0:1,riskyb0b,,,,
2385194,9 Sep,ALGO,Nemiga,0:1,Xant3r,,,,
2385194,9 Sep,ALGO,Nemiga,0:1,1eeR,,,,
2385194,9 Sep,ALGO,Nemiga,0:1,sowalio,,,,
2385194,9 Sep,ALGO,Nemiga,0:1,khaN,,,,
2385409,9 Sep,FAVBET,3DMAX Academy,2:0,s4ltovsk1yy,,,,
2385409,9 Sep,FAVBET,3DMAX Academy,2:0,bondik,,,,
2385409,9 Sep,FAVBET,3DMAX Academy,2:0,j3kie,,,,
2385409,9 Sep,FAVBET,3DMAX Academy,2:0,Smash,,,,
2385409,9 Sep,FAVBET,3DMAX Academy,2:0,Marix,,,,
2385409,9 Sep,FAVBET,3DMAX Academy,2:0,Myzunic,,,,
2385409,9 Sep,FAVBET,3DMAX Academy,2:0,XiMaa,,,,
2385409,9 Sep,FAVBET,3DMAX Academy,2:0,Nico,,,,
2385409,9 Sep,FAVBET,3DMAX Academy,2:0,eSx,,,,
2385409,9 Sep,FAVBET,3DMAX Academy,2:0,bL4SEZ,,,,
2385340,9 Sep,Chinggis Warriors,Just Swing,2:1,ROUX,,,,
2385340,9 Sep,Chinggis Warriors,Just Swing,2:1,ariucle,,,,
2385340,9 Sep,Chinggis Warriors,Just Swing,2:1,controlez,,,,
2385340,9 Sep,Chinggis Warriors,Just Swing,2:1,yAmi,,,,
2385340,9 Sep,Chinggis Warriors,Just Swing,2:1,cool4st,,,,
2385340,9 Sep,Chinggis Warriors,Just Swing,2:1,gas,,,,
2385340,9 Sep,Chinggis Warriors,Just Swing,2:1,qqGOD,,,,
2385340,9 Sep,Chinggis Warriors,Just Swing,2:1,Purely,,,,
2385340,9 Sep,Chinggis Warriors,Just Swing,2:1,sATOR1,,,,
2385340,9 Sep,Chinggis Warriors,Just Swing,2:1,HiNa,,,,
2385105,9 Sep,Alliance,Reason,0:2,poiii,,,,
2385105,9 Sep,Alliance,Reason,0:2,upE,,,,
2385105,9 Sep,Alliance,Reason,0:2,eraa,,,,
2385105,9 Sep,Alliance,Reason,0:2,avid,,,,
2385105,9 Sep,Alliance,Reason,0:2,twist,,,,
2385105,9 Sep,Alliance,Reason,0:2,suonko,,,,
2385105,9 Sep,Alliance,Reason,0:2,Frontsiderr,,,,
2385105,9 Sep,Alliance,Reason,0:2,fanatyk,,,,
2385105,9 Sep,Alliance,Reason,0:2,AntyVirus,,,,
2385105,9 Sep,Alliance,Reason,0:2,SpavaQu,,,,
2385339,9 Sep,Eruption,Legion,2:1,fury5k,,,,
2385339,9 Sep,Eruption,Legion,2:1,MagnumZ,,,,
2385339,9 Sep,Eruption,Legion,2:1,sideffect,,,,
2385339,9 Sep,Eruption,Legion,2:1,xenization,,,,
2385339,9 Sep,Eruption,Legion,2:1,COLDavaa,,,,
2385339,9 Sep,Eruption,Legion,2:1,hf,,,,
2385339,9 Sep,Eruption,Legion,2:1,PokemoN,,,,
2385339,9 Sep,Eruption,Legion,2:1,SOULM8,,,,
2385339,9 Sep,Eruption,Legion,2:1,Bloody,,,,
2385339,9 Sep,Eruption,Legion,2:1,SultaaN,,,,
2385341,9 Sep,Last Bullet,The Huns,2:1,lan,,,,
2385341,9 Sep,Last Bullet,The Huns,2:1,B1NGO,,,,
2385341,9 Sep,Last Bullet,The Huns,2:1,flying,,,,
2385341,9 Sep,Last Bullet,The Huns,2:1,Roninbaby,,,,
2385341,9 Sep,Last Bullet,The Huns,2:1,Miami,,,,
2385341,9 Sep,Last Bullet,The Huns,2:1,sk0R,,,,
2385341,9 Sep,Last Bullet,The Huns,2:1,xerolte,,,,
2385341,9 Sep,Last Bullet,The Huns,2:1,cobrazera,,,,
2385341,9 Sep,Last Bullet,The Huns,2:1,Bart4k,,,,
2385341,9 Sep,Last Bullet,The Huns,2:1,nin9,,,,
2385344,9 Sep,MAXXPOWER,IHC,1:2,mangeokyou,,,,
2385344,9 Sep,MAXXPOWER,IHC,1:2,aviva,,,,
2385344,9 Sep,MAXXPOWER,IHC,1:2,ne1l,,,,
2385344,9 Sep,MAXXPOWER,IHC,1:2,saddamy,,,,
2385344,9 Sep,MAXXPOWER,IHC,1:2,madness,,,,
2385344,9 Sep,MAXXPOWER,IHC,1:2,Veccil,,,,
2385344,9 Sep,MAXXPOWER,IHC,1:2,rate,,,,
2385344,9 Sep,MAXXPOWER,IHC,1:2,shinobi,,,,
2385344,9 Sep,MAXXPOWER,IHC,1:2,rhittacrit,,,,
